id,routine,thread,avgPercent,avgTime,minTime,maxTime,stddev,avgTimeTotal,minTimeTotal,maxTimeTotal,numCalls,cumulative,imbalance,index
1,CLOUDSC,6,7.7039393939,34.8593813131,31.949,38.565,1.1636696728,34.8750252525,31.964,38.579,3969240,38.565,17.1554518346,0
7,CUMASTRN,6,3.1158333333,14.0993787879,10.064,16.532,1.274939138,38.4885328283,31.341,43.191,3969240,135.076,39.1241229131,1
13,CPDYDDH,6,3.0972222222,14.0137045455,13.24,15.06,0.3385063783,14.0335656566,13.257,15.081,3969240,83.473,12.0849933599,2
14,LAITRI,6,3.1039393939,14.0452929293,13.002,15.681,0.5793774005,14.0660656566,13.023,15.703,23815440,83.473,17.0843696193,3
25,CPG,6,2.6557070707,12.0162626263,11.147,12.9,0.2816421227,68.5316161616,66.508,69.745,3969240,129.224,13.5891472868,4
31,LAITLI,6,2.6068939394,11.7961994949,10.925,12.756,0.3501736829,11.8766085859,11.006,12.834,103200240,126.322,14.3540294763,5
37,LARCHE,6,2.3780050505,10.7599065657,9.537,13.373,0.5328194877,10.776719697,9.554,13.388,19846200,144.411,28.6846631272,6
43,VERINT_DGEMM_1,6,2.2657828283,10.2529949495,9.969,10.548,0.110378566,10.3058156566,10.019,10.601,44766480,150.705,5.4891922639,7
49,CUBASEN,6,1.8101767677,8.1912247475,5.582,12.146,1.3358443923,8.1978661616,5.586,12.156,3969240,225.201,54.042483122,8
55,VDFMAIN,6,1.7831818182,8.0690479798,7.274,8.853,0.2756640135,38.7266691919,32.303,42.535,7938480,168.142,17.8357618886,9
61,>MPL-TRLTOM_COMMS         ( 806),1,1.5395454545,6.9645757576,4.895,14.497,2.0208665397,6.9646818182,4.895,14.497,6798,240.88,66.2343933228,10
62,>MPL-TRMTOL_COMMS         ( 807),1,1.5124242424,6.8427272727,5.364,7.373,0.5949761352,6.8428030303,5.364,7.374,6600,226.755,27.2480672725,11
63,>MPL-TRLTOG_COMMS         ( 805),1,1.866969697,8.4479545455,5.681,13.231,1.698379965,8.4480606061,5.681,13.231,13200,223.275,57.0629582042,12
64,VERDISINT,6,1.4133585859,6.3961262626,6.022,6.77,0.1206681786,17.584219697,16.983,18.637,44779746,210.202,11.0487444609,13
67,LASCAW,6,1.451489899,6.5687247475,6.17,6.977,0.1411060378,8.4874116162,7.903,8.953,19846200,210.202,11.5665758922,14
76,LATTEX,6,1.4086363636,6.3735984848,6.007,6.928,0.1745264345,7.7147954545,7.26,8.429,3969240,210.202,13.2938799076,15
77,CPPHDDHE,6,1.3243181818,5.9936237374,5.228,7.616,0.3979750483,6.0014141414,5.234,7.626,3969240,228.996,31.3550420168,16
80,STATE_UPDATE,6,1.3625,6.1651919192,5.789,7.098,0.2205280625,6.1817651515,5.804,7.116,16899960,218.425,18.4418145957,17
91,VDFOUTER,6,1.2723737374,5.757709596,5.182,7.05,0.3297208701,44.4913611111,37.66,48.279,3969240,229.2,26.4964539007,18
94,CLOUD_SATADJ,6,1.2934343434,5.8524217172,5.562,6.305,0.1234440023,5.8577424242,5.568,6.311,3969240,227.512,11.7842981761,19
106,CUASCN,6,1.1931565657,5.3983383838,3.753,6.999,0.6017050513,7.5707323232,5.856,9.197,3969240,253.289,46.3780540077,20
111,FFTW_EXECUTE_DFT_C2R,6,1.1970454545,5.4154823232,4.428,6.059,0.4276105376,5.4605025253,4.524,6.085,64460800,253.289,26.9186334379,21
117,VDFEXCU,6,1.0922979798,4.9424166667,4.225,5.557,0.2041573001,4.9726313131,4.256,5.588,7938480,248.72,23.9697678604,22
123,SINPUT_ARD,6,1.0446212121,4.7272272727,4.306,5.143,0.1616979959,4.7471010101,4.324,5.163,1821534,250.024,16.2745479292,23
129,CLOUDVAR,6,0.9908333333,4.4833181818,1.751,7.382,1.1626036057,4.487969697,1.754,7.389,3969240,329.862,76.2801408832,24
134,SLTEND,6,0.957020202,4.3300984848,4.009,4.822,0.1461730824,4.3359318182,4.015,4.828,3969240,253.289,16.8602239735,25
142,>MPL-TRGTOL_COMMS         ( 803),1,1.7957575758,8.1217424242,1.789,16.471,3.5581381229,8.1218939394,1.789,16.471,13596,331.191,89.1384858236,26
143,CPCUDDH,6,0.8160353535,3.6928535354,3.313,4.084,0.1524473389,3.7024040404,3.323,4.094,7938480,269.348,18.8785504407,27
149,STATE_COPY,6,0.7408333333,3.35325,2.874,4.566,0.296568306,3.3659267677,2.887,4.58,11907720,282.259,37.0565045992,28
150,radiation_mcica_lw:solver_mcica_lw,6,0.7563636364,3.4224671717,2.752,4.159,0.3014443483,5.5519671717,4.334,6.736,121770,279.683,33.8302476557,29
155,LARMES,6,0.7440909091,3.3673409091,3.207,3.506,0.0473147013,20.8727272727,19.942,22.824,3969240,272.11,8.5282373075,30
157,VDFHGHTN,6,0.7280050505,3.2940151515,1.909,4.046,0.3764166487,3.3394747475,1.955,4.09,7938480,322.599,52.8175976273,31
167,GPHPRE,6,0.7076767677,3.2034570707,2.887,3.411,0.0847433097,3.2184873737,2.902,3.426,12767832,281.438,15.3620639109,32
174,GPMKTEND,6,0.6313888889,2.8568939394,1.892,3.661,0.4322456567,2.8652929293,1.898,3.672,3969240,331.632,48.3201311117,33
185,>OMP-SLCOMM1     2        (1120),6,0.8324494949,3.767010101,1.389,7.93,1.4130045177,3.7671161616,1.389,7.93,38412,353.303,82.4842370744,34
191,GPRCP,6,0.6937878788,3.1390505051,2.785,3.458,0.1109490588,3.2016313131,2.848,3.523,20500920,282.168,19.4621168305,35
197,SU_AER_CLIMATOLOGY3D:LOAD_AEROSOL_SPECIES,1,0.648030303,2.9351363636,2.862,2.951,0.0239960807,2.9351515152,2.862,2.951,858,284.301,3.0159268045,36
198,PHYS_ARRAYS_INI,6,0.5873484848,2.657459596,2.365,3.052,0.1214008566,2.6625934343,2.37,3.058,3969240,301.96,22.5098296199,37
204,CUFLXN,6,0.5371969697,2.4319520202,1.766,2.866,0.2392942476,2.4363282828,1.77,2.871,3969240,336.744,38.3810188416,38
205,LTINV_MOD,6,0.5516414141,2.495290404,1.707,2.836,0.3091678975,4.0964873737,3.203,4.368,236000,340.366,39.8095909732,39
214,CUANCAPE2,6,0.5455555556,2.4694545455,2.389,2.692,0.0379454032,2.4713560606,2.39,2.695,1023000,306.904,11.2555720654,40
216,>OMP-SLCOMM2a    1        (1118),6,0.6009090909,2.7195429293,1.185,4.6,0.5922474771,2.7196919192,1.185,4.6,38412,356.437,74.2391304348,41
222,FFTW_EXECUTE_DFT_R2C,6,0.5533080808,2.5048181818,1.994,2.949,0.2456129347,2.5266792929,2.04,2.963,34136800,316.492,32.3838589352,42
230,VDFDIFH,6,0.5199242424,2.3531161616,2.054,2.595,0.081754753,3.5504772727,3.23,3.823,7938480,314.81,20.8477842004,43
234,radiation_mcica_sw:solver_mcica_sw,6,0.5359848485,2.4243636364,1.928,2.849,0.1942442521,4.523739899,3.442,5.358,121770,321.572,32.3271323271,44
242,LAPINEB,6,0.4548232323,2.0589520202,1.758,2.429,0.1531915826,26.9715353535,25.32,29.509,3969240,339.786,27.6245368464,45
251,>OMP-GPNORM1              (1427),6,0.484469697,2.1930959596,2.131,2.285,0.0286422877,2.1938207071,2.131,2.286,349272,319.259,6.7396061269,46
256,PROPAGS2,6,0.4842171717,2.1924671717,2.072,2.492,0.1080075779,2.1927348485,2.072,2.492,38016,318.021,16.8539325843,47
262,CALLPAR,6,0.4633838384,2.0970176768,1.98,2.277,0.0529674578,163.5064646465,150.542,171.836,3969240,322.971,13.0434782609,48
264,>MPL-SLCOMM2A_COMMS PART1 ( 502),1,0.3945454545,1.7843939394,0.122,4.159,1.0664366818,1.7844848485,0.122,4.159,6402,438.075,97.0666025487,49
265,GPINISLB,6,0.5004040404,2.2636338384,1.919,2.59,0.1420770686,2.2699974747,1.924,2.597,3969240,322.647,25.9073359073,50
275,VEXCS_MOD:VEXCS,6,0.4493434343,2.0334494949,1.357,2.334,0.2097965379,2.0758459596,1.399,2.377,71446320,345.785,41.8594687232,51
282,radiation_aerosol_optics:add_aerosol_optics,6,0.4350757576,1.9689090909,1.823,2.186,0.0620284281,1.9728181818,1.826,2.19,121770,335.879,16.6056724611,52
285,radiation_ifs_rrtm:gas_optics,6,0.4269444444,1.9320227273,1.735,2.161,0.0764984453,6.3104444444,5.691,6.967,121770,337.14,19.713095789,53
288,CUININ,6,0.4049494949,1.8316616162,1.611,2.097,0.1029932855,1.836030303,1.616,2.101,3969240,347.214,23.1759656652,54
289,GWDRAG_WMS,6,0.4207828283,1.9043939394,1.84,2.52,0.0483839744,1.9061287879,1.841,2.523,1023000,334.394,26.9841269841,55
290,>MPL-IOSTREAM READ_RECORD ( 650),1,0.4689393939,2.1226515152,0.1,2.448,0.3163857185,2.3257727273,2.025,2.622,655,439.148,95.9150326797,56
303,STATE_INCREMENT,6,0.406540404,1.8409747475,1.739,2.031,0.0505169666,1.8748030303,1.773,2.067,43661640,341.429,14.3771541113,57
305,SNONLIN,6,0.4058585859,1.8364040404,1.753,1.919,0.0273279823,1.8374343434,1.754,1.92,915486,339.011,8.6503387181,58
316,CUDTDQN,6,0.3807575758,1.7225808081,1.292,2.184,0.1352099204,2.0188282828,1.571,2.513,3969240,349.584,40.8424908425,59
318,VDFDIFM,6,0.3898484848,1.7631186869,1.676,1.929,0.0409058636,1.7722323232,1.685,1.938,7938480,343.145,13.1156039399,60
321,CUCALLN,6,0.3829545455,1.7337070707,1.601,1.905,0.04881803,40.5190959596,33.341,45.247,3969240,347.214,15.9580052493,61
325,CPQTUV,6,0.4172979798,1.8881338384,1.502,2.173,0.1565301921,1.8926792929,1.506,2.178,3969240,347.256,30.8789691671,62
330,EXEC_FFTW,6,0.4109343434,1.8594823232,1.483,2.341,0.1745296527,10.3791111111,9.034,11.268,966400,346.884,36.6510038445,63
348,VDFINCR,6,0.355479798,1.6083787879,1.458,1.882,0.0707559754,1.617270202,1.467,1.891,7938480,348.789,22.5292242295,64
349,O3CHEM,6,0.3686616162,1.6692449495,1.574,1.769,0.0348328101,1.6748308081,1.58,1.775,3969240,347.963,11.0231769361,65
357,RADACA,6,0.365,1.6513585859,1.58,1.724,0.0228958611,1.6926237374,1.619,1.768,1023000,349.584,8.3526682135,66
368,COVER,6,0.3252777778,1.4719141414,1.156,1.758,0.1153731105,1.486510101,1.17,1.773,15876960,359.119,34.2434584755,67
369,LTDIR_MOD,6,0.3222727273,1.4577348485,1.27,1.634,0.0848328686,2.4891136364,2.303,2.668,247200,353.957,22.276621787,68
376,radiation_adding_ica_sw:adding_ica_sw,6,0.3336363636,1.510280303,1.076,1.894,0.17152888,1.5132954545,1.079,1.897,1893712,361.706,43.1890179514,69
383,SURFEXCDRIVER_CTL_MOD:SURFEXCDRIVER_CTL,6,0.3130808081,1.4166515152,1.312,1.497,0.0318846778,6.8609722222,5.949,7.525,7938480,356.754,12.3580494322,70
392,IO_SERV_FLUSH,1,0.28,1.2550454545,1.248,1.269,0.0045249116,1.2550454545,1.248,1.269,66,359.119,1.6548463357,71
393,LAVENT,6,0.2792171717,1.2645505051,1.161,1.445,0.055827265,1.2690227273,1.165,1.451,3969240,359.701,19.6539792388,72
395,CPG_GP_HYD,6,0.2738636364,1.2402373737,1.153,1.397,0.0477740909,15.9885479798,15.007,16.989,3969240,360.877,17.4659985684,73
402,GPCTY,6,0.2446464646,1.1081287879,0.962,1.227,0.0484303083,3.4418686869,3.018,3.772,4214760,372.669,21.597392013,74
407,LATTEX_DNT,6,0.2914141414,1.3194671717,1.129,1.593,0.0944006352,1.3336590909,1.141,1.609,11907720,360.132,29.1274325173,75
414,CUDUDV,6,0.244040404,1.1039217172,0.88,1.35,0.069034326,1.3047979798,1.065,1.575,3969240,372.381,34.8148148148,76
419,>OMP-GP_MODEL INIT        (1228),6,0.2240656566,1.0139772727,0.445,1.412,0.2423850102,1.0141994949,0.445,1.412,76824,411.363,68.4844192635,77
425,SIGAM,6,0.2096464646,0.9496287879,0.872,1.168,0.0676647438,3.192219697,3.004,3.756,7944882,381.714,25.3424657534,78
426,EC_PHYS,6,0.2348484848,1.0622626263,0.889,1.255,0.070003195,180.4489393939,166.717,188.242,3969240,373.328,29.1633466135,79
430,>OMP-SLCOMM2a    2        (1121),6,0.2084848485,0.9431818182,0.342,1.292,0.205990481,0.9433257576,0.342,1.292,38412,414.325,73.5294117647,80
437,>MPL-SLCOMM2_COMMS PART1  ( 501),1,0.245,1.1087424242,0.162,2.721,0.6518205112,1.1087424242,0.162,2.721,1056,434.813,94.046306505,81
438,POS,6,0.2282828283,1.0335252525,0.945,1.081,0.0194503423,2.2276641414,2.176,2.258,245520,370.811,12.5809435708,82
444,MPBCASTGRID,1,0.2266666667,1.0329848485,0.594,1.06,0.0645930438,1.0329848485,0.594,1.06,66,395.975,43.9622641509,83
450,GWSETUP,6,0.27,1.2216919192,0.94,2.291,0.291998025,1.2261994949,0.944,2.295,3969240,373.782,58.9698821475,84
451,>OMP-PHYSICS              (1001),6,0.2022222222,0.9143257576,0.679,1.152,0.0795118489,163.1224217172,150.698,170.081,34848,391.839,41.0590277778,85
452,SURFSEB_CTL_MOD:SURFSEB_CTL,6,0.2179040404,0.9857424242,0.912,1.055,0.0218947845,1.0013762626,0.928,1.072,15958800,373.726,13.5545023697,86
453,>OMP-CPG                  (1025),6,0.1634848485,0.7389166667,0.511,1.035,0.1131326571,69.2706792929,67.223,70.397,38412,405.202,50.6280193237,87
457,VDFTOFDC,6,0.2216161616,1.0021843434,0.955,1.16,0.0285743774,1.0095151515,0.962,1.168,7938480,373.154,17.6724137931,88
458,LOCAL_STATE_INI,6,0.2077272727,0.9406919192,0.839,1.082,0.042495403,0.9456262626,0.844,1.088,3969240,378.544,22.4584103512,89
472,>OMP-SLCOMM1     1        (1119),6,0.1961868687,0.8872171717,0.491,1.209,0.1596186541,0.8873686869,0.491,1.209,38412,407.191,59.3879239041,90
482,IO_SERV_SYNC::exit,1,0.2127272727,0.9711666667,0.968,0.976,0.0017766289,0.9711666667,0.968,0.976,66,372.825,0.8196721311,91
485,GPGRGEO,6,0.2044949495,0.9251237374,0.811,1.07,0.044188633,3.5483737374,3.307,3.991,4214760,384.273,24.2056074766,92
498,LEINV_DGEMM_2,6,0.1788383838,0.8094494949,0.691,0.94,0.0556251921,0.8100782828,0.691,0.941,236000,391.306,26.4893617021,93
501,LASCAW_VINTW,6,0.2016666667,0.9134671717,0.827,0.992,0.0235262618,0.9168308081,0.83,0.995,3969240,382.487,16.6330645161,94
505,CPG_DIA,6,0.1930808081,0.8739040404,0.743,0.942,0.0346663793,17.9734217172,16.819,19.197,3969240,385.926,21.1252653928,95
509,CUENTR,6,0.1918434343,0.865760101,0.783,0.986,0.0343624099,1.1082550505,1.022,1.231,531878160,384.883,20.5882352941,96
512,RADHEATN,6,0.1905555556,0.8630505051,0.79,0.967,0.0304429323,0.8679545455,0.795,0.972,3969240,384.944,18.304033092,97
527,VERINT,6,0.171010101,0.7721818182,0.717,0.884,0.0366865929,11.1666111111,10.776,11.864,44779746,391.15,18.8914027149,98
530,CUBASMCN,6,0.1806818182,0.8174924242,0.674,0.934,0.0452704664,1.061790404,0.919,1.178,531878160,393.532,27.8372591006,99
531,LEINV_DGEMM_1,6,0.1743181818,0.7896439394,0.639,0.884,0.0361989158,0.7903358586,0.639,0.885,236000,392.37,27.7149321267,100
533,>MPL-SLCOMM2_COMMS PART2  ( 511),1,0.0990909091,0.4479242424,0.064,1.417,0.3337656161,0.4479393939,0.064,1.417,1056,446.038,95.4834156669,101
537,VUPDZ0_MOD:VUPDZ0,6,0.1843181818,0.8333080808,0.615,0.942,0.0641270972,0.8422929293,0.624,0.95,7938480,395.374,34.7133757962,102
540,>OMP-SCAN2M GFL           (1032),6,0.2293434343,1.0373257576,0.722,1.299,0.1575549651,1.0374191919,0.722,1.299,38016,390.321,44.4187836798,103
547,SITNU,6,0.1499242424,0.6792752525,0.567,0.865,0.0581049029,2.6329393939,2.28,3.239,3975642,400.145,34.450867052,104
556,>MPL-BROADCAST IOSTREAM IN( 628),1,0.1772727273,0.8153939394,0.015,0.829,0.1000392044,0.8153939394,0.015,0.829,132,449.906,98.1905910736,105
560,SDISSIP_ARD,6,0.1771969697,0.8020959596,0.761,0.845,0.0163589757,0.8031717172,0.762,0.847,915486,387.975,9.9408284024,106
566,radiation_cloud_generator:cloud_generator,6,0.1799494949,0.8143636364,0.501,1.133,0.1514474604,1.2807853535,0.86,1.634,1946880,404.67,55.7811120918,107
567,>OMP-FTINV_CTL            (1639),6,0.1656313131,0.7494823232,0.47,1.014,0.1299570219,7.572770202,6.434,8.161,39600,409.251,53.6489151874,108
569,GPGEO,6,0.1659848485,0.7497146465,0.696,0.801,0.0190186288,3.9050858586,3.709,4.101,8306760,391.904,13.1086142322,109
578,GPADDSLPHY,6,0.1711111111,0.7745707071,0.638,0.831,0.032130707,0.7791969697,0.642,0.835,3969240,393.496,23.2250300842,110
597,radiation_adding_ica_lw:fast_adding_ica_lw,6,0.1568181818,0.7096818182,0.463,0.939,0.0983383195,0.7113787879,0.464,0.942,920272,409.72,50.6922257721,111
598,SATUR,6,0.1600252525,0.7205656566,0.7,0.751,0.0075381381,0.7288560606,0.708,0.759,9451530,392.738,6.7909454061,112
603,METHOX,6,0.1580555556,0.7069469697,0.692,0.731,0.0071305878,0.7108888889,0.696,0.735,3969240,393.438,5.3351573187,113
606,>OMP-WAMODEL 2            (1431),6,0.1507575758,0.6828611111,0.543,0.911,0.0629341501,9.7652575758,9.203,10.247,38016,403.341,40.3951701427,114
607,LAIDDI_RAD,6,0.1640656566,0.7433106061,0.684,0.796,0.0229346234,0.7490378788,0.69,0.801,6863040,391.559,14.0703517588,115
614,>MPL-SEND/RECV IN GETSPEC ( 623),1,0.1522727273,0.6859848485,0.496,0.72,0.0313444842,0.6861515152,0.496,0.72,57948,405.132,31.1111111111,116
627,GPINO3CH,6,0.1481313131,0.668530303,0.631,0.72,0.0170236348,0.6727676768,0.635,0.724,3969240,398.899,12.3611111111,117
637,VSURF_MOD:VSURF,6,0.140530303,0.6346111111,0.582,0.738,0.0286908494,1.6484166667,1.245,2.521,71446320,401.342,21.1382113821,118
639,LAIDDI,6,0.1372474747,0.6216085859,0.584,0.692,0.0196534746,0.6249545455,0.587,0.695,3969240,400.145,15.6069364162,119
641,LASCAW_CLO,6,0.1398989899,0.6329343434,0.568,0.709,0.0207519585,0.6386540404,0.573,0.715,7938480,398.899,19.8871650212,120
650,UPDATE_FIELDS,6,0.1308080808,0.5920606061,0.535,0.694,0.0284799083,0.5961893939,0.539,0.699,3969240,404.428,22.9106628242,121
655,SECSPOM,6,0.1062626263,0.4808055556,0.317,0.715,0.1126807974,0.4808661616,0.318,0.715,28314,419.49,55.6643356643,122
666,>OMP-WAMODEL 1            (1430),6,0.1259343434,0.5695984848,0.44,0.617,0.0301873122,3.1659191919,3.021,3.409,38412,410.408,28.6871961102,123
669,PHYS_ARRAYS_FIN,6,0.1286111111,0.5800808081,0.537,0.622,0.0139015903,0.5836489899,0.54,0.626,3969240,402.831,13.6655948553,124
672,RADINTG,1,0.1303030303,0.5868030303,0.543,0.647,0.0203894541,23.7560606061,22.995,24.295,594,404.5,16.0741885626,125
674,>OMP-WAMODEL 3            (1432),6,0.1359090909,0.61625,0.406,0.7,0.055029526,0.6163686869,0.406,0.7,38016,412.568,42,126
683,CUDDRAFN,6,0.1361363636,0.6158282828,0.396,1.004,0.1157240314,0.6188106061,0.399,1.007,3969240,413.57,60.5577689243,127
689,>OMP-RADDRV      2        (1202),6,0.1255555556,0.5654520202,0.463,0.658,0.0381750826,0.8952323232,0.792,1.023,3564,408.72,29.6352583587,128
694,>OMP-RADINTG-INPUT LOOP2  (1206),6,0.1270454545,0.5728914141,0.541,0.625,0.0138013328,0.5728989899,0.541,0.625,3564,404.626,13.44,129
702,LEDIR_DGEMM_1,6,0.1185858586,0.5358585859,0.453,0.591,0.0197991229,0.5365353535,0.454,0.592,247200,410.502,23.3502538071,130
703,>MPL-BROADCAST IOSTREAM GR( 632),1,0.0651515152,0.2961666667,0,0.573,0.2039763624,0.2961666667,0,0.573,264,454.48,100,131
705,GPRH,6,0.1206060606,0.547969697,0.488,0.584,0.0166461032,0.5527424242,0.492,0.589,4092000,408.536,16.4383561644,132
714,LATTES,6,0.1109090909,0.5035378788,0.438,0.612,0.0327677841,2.8033484848,2.372,3.387,3969240,412.883,28.431372549,133
718,SURFTSTP_CTL_MOD:SURFTSTP_CTL,6,0.118459596,0.5327020202,0.497,0.583,0.0145960666,1.7709747475,1.379,2.53,3969240,408.536,14.7512864494,134
722,>MPL-MPDECOMP WAM         ( 694),1,0.1189393939,0.5465,0.085,0.568,0.0583338535,1.579469697,0.679,1.622,19338,441.089,85.0352112676,135
724,CREATE_PLAN_FFTW,6,0.0969191919,0.4385580808,0.124,0.766,0.1566937323,0.5318560606,0.174,0.877,966400,438.774,83.8120104439,136
727,LEDIR_DGEMM_2,6,0.1094191919,0.4937676768,0.422,0.545,0.0206151368,0.4943181818,0.423,0.546,247200,413.622,22.5688073394,137
728,LOCAL_ARRAYS_INI,6,0.1092424242,0.4914722222,0.456,0.542,0.0134998073,0.4954823232,0.46,0.547,3969240,410.586,15.8671586716,138
731,radiation_adding_ica_lw:calc_fluxes_no_scattering_lw,6,0.1082828283,0.4899419192,0.421,0.566,0.0300659892,0.4911287879,0.422,0.567,973440,412.998,25.6183745583,139
738,GPRT,6,0.1030050505,0.4671060606,0.414,0.501,0.0159122233,0.4713737374,0.418,0.506,4214760,413.339,17.3652694611,140
748,GP_TNDLAGADIAB_UV,6,0.1103030303,0.4983383838,0.412,0.589,0.0326857944,0.5026161616,0.416,0.594,3969240,411.914,30.0509337861,141
750,CUBIDIAG,6,0.105959596,0.4797323232,0.438,0.537,0.0165261302,0.4922272727,0.45,0.549,15876960,412.326,18.4357541899,142
760,GWDRAG,6,0.1111616162,0.5037070707,0.407,0.789,0.0669275448,1.9828282828,1.55,3.643,3969240,415.657,48.4157160963,143
761,>MPL-TRMTOS_COMMS         ( 508),1,0.1104545455,0.5012424242,0.413,0.636,0.0715169825,0.5045151515,0.417,0.639,50688,414.01,35.0628930818,144
768,RANDOM_NUMBERS_MIX:INITIALIZE_RANDOM_NUMBERS,6,0.0960858586,0.4390530303,0.306,0.477,0.0379632029,0.440790404,0.307,0.479,1840544,420.13,35.8490566038,145
777,LOCAL_ARRAYS_FIN,6,0.0997727273,0.4477045455,0.422,0.474,0.0094478491,0.4515757576,0.426,0.478,3969240,413.339,10.970464135,146
782,POSTPHY,6,0.0991161616,0.4467550505,0.413,0.488,0.0138913724,8.1335151515,7.223,9.947,3969240,413.339,15.368852459,147
783,radiation_ifs_rrtm:planck_function_atmos,6,0.1019191919,0.4613080808,0.397,0.545,0.0281882646,0.4618863636,0.398,0.546,121770,414.275,27.1559633028,148
794,>MPL-WAM MPFLDTOIFS       ( 686),1,0.1256060606,0.5693787879,0.088,1.244,0.2222592225,0.569469697,0.088,1.244,6336,441.705,92.9260450161,149
806,>OMP-SPCSI LDONEM=F SITNU (1657),6,0.0753787879,0.3513964646,0.002,0.451,0.1566360512,0.4212878788,0.365,0.451,38016,455.455,99.55654102,150
810,SRTM_GAS_OPTICAL_DEPTH,6,0.0841919192,0.3823030303,0.335,0.457,0.0227215192,1.1316893939,1.013,1.259,121770,418.386,26.6958424508,151
812,>MPL-TRGTOL_COMMS (GPNORM)( 804),1,0.0846969697,0.3838484848,0.079,0.556,0.1012158763,0.3838939394,0.079,0.556,15708,442.073,85.7913669065,152
813,DIAG_CLOUDS,6,0.09,0.4076363636,0.393,0.427,0.0055318723,0.4102651515,0.396,0.429,3969240,416.061,7.962529274,153
818,>OMP-SPCSI LDONEM=F SIGAM (1655),6,0.0745959596,0.3418308081,0.002,0.434,0.1516598264,0.4096590909,0.371,0.436,38016,455.405,99.5391705069,154
819,CTUW,6,0.0897979798,0.4034267677,0.376,0.42,0.0088773465,0.4034621212,0.376,0.42,9438,416.848,10.4761904762,155
826,>OMP-RADINTG-INPUT LOOP1  (1205),6,0.0890656566,0.3969924242,0.36,0.416,0.0098896413,0.397,0.36,0.416,3564,417.624,13.4615384615,156
834,>OMP-GP_MODEL CPGLAG      (1040),6,0.1054040404,0.4784292929,0.358,0.583,0.0596382559,1.1884065657,0.9,1.434,38412,416.043,38.5934819897,157
841,CUDLFSN,6,0.0872474747,0.3944141414,0.303,0.504,0.038308147,0.3976919192,0.306,0.508,3969240,420.435,39.880952381,158
842,>BAR-BARRIER IN WRMLFP    ( 792),1,0.08,0.364030303,0.067,0.829,0.1713870985,0.3640757576,0.067,0.829,1584,445.215,91.917973462,159
846,>MPL-SEND/RECV IN READWIND( 622),1,0.0804545455,0.3781363636,0.16,0.395,0.0276037268,0.3781363636,0.16,0.395,198,431.822,59.4936708861,160
852,>MPL-TRSTOM_COMMS         ( 507),1,0.0712121212,0.327,0.286,0.373,0.0214504796,0.3301363636,0.289,0.377,38016,423.46,23.3243967828,161
856,VERINT_DGEMM_2,1,0.0807575758,0.3642424242,0.35,0.398,0.0110635376,0.3645909091,0.35,0.398,13266,418.751,12.0603015075,162
857,LASCAW_CLA,6,0.0766919192,0.3436262626,0.312,0.385,0.0110084762,0.347010101,0.315,0.388,3969240,420.868,18.961038961,163
861,GPGW,6,0.0772727273,0.3484166667,0.285,0.439,0.0319671608,1.5994823232,1.375,1.825,3969240,421.616,35.0797266515,164
863,LARCINB,6,0.0706313131,0.3218333333,0.3,0.351,0.0100488679,23.148989899,21.608,25.309,3969240,421.351,14.5299145299,165
867,SURFRAD_CTL_MOD:SURFRAD_CTL,6,0.0709343434,0.3248888889,0.306,0.354,0.0092346501,0.328709596,0.31,0.358,4337520,424.394,13.5593220339,166
868,>BAR-BARRIER IN POSDDH    ( 799),1,0.1281818182,0.5805606061,0.033,1.313,0.2949989898,0.5805757576,0.033,1.313,594,449.676,97.4866717441,167
872,SLCOMM:SLCOMM_INT,1,0.1027272727,0.4686060606,0.02,1.998,0.4639520824,5.3219090909,2.194,9.443,6534,450.702,98.998998999,168
874,RRTM_GAS_OPTICAL_DEPTH,6,0.0723989899,0.3280429293,0.287,0.368,0.0161221814,2.3848181818,2.142,2.645,121770,422.151,22.0108695652,169
876,STRESSO,6,0.07,0.3156868687,0.302,0.336,0.0063207858,0.368040404,0.353,0.39,1821534,423.46,10.119047619,170
877,UPDCLIE,1,0.0707575758,0.3302424242,0.034,0.353,0.03807889,0.4168333333,0.413,0.419,132,447.586,90.3682719547,171
893,SGEMMX,6,0.07,0.3133181818,0.296,0.328,0.0067894015,0.3135631313,0.296,0.329,76032,423.778,9.756097561,172
896,CLDPP,6,0.0692929293,0.3038308081,0.29,0.33,0.0065544775,0.5981515152,0.536,0.681,1391280,425.29,12.1212121212,173
904,SUECAEC,1,0.07,0.3122121212,0.3,0.327,0.0063790888,0.3258787879,0.312,0.341,594,423.778,8.2568807339,174
905,>OMP-WVCOUPLE Triple loop (1661),6,0.0655808081,0.2980378788,0.154,0.346,0.0564214348,0.2981742424,0.154,0.346,38016,435.333,55.4913294798,175
913,GPINIDDH,6,0.0652272727,0.2926818182,0.24,0.312,0.0119284692,0.2965176768,0.243,0.316,3969240,425.29,23.0769230769,176
915,RRTM_TAUMOL3,6,0.0645959596,0.2927474747,0.262,0.325,0.0125606123,0.293209596,0.262,0.326,121770,424.815,19.3846153846,177
916,QNEGAT,6,0.0620454545,0.2830681818,0.252,0.339,0.0139264941,0.2864949495,0.256,0.343,3969240,426.136,25.6637168142,178
918,IMPLSCH,6,0.0632575758,0.2877020202,0.261,0.332,0.0143068399,9.0823510101,8.518,9.594,906048,425.858,21.3855421687,179
